"","x"
"3354","chr8-27351521-27352528"
"3355","chr8-27356739-27358334"
"3356","chr8-27360079-27372795"
"3357","chr8-27374478-27381616"
"3358","chr8-27384033-27385570"
"3359","chr8-27386114-27387330"
"3360","chr8-27388230-27391547"
"3361","chr8-27392359-27395847"
"3362","chr8-27396659-27397860"
"3363","chr8-27399644-27400434"
"3364","chr8-27402802-27403223"
"3365","chr8-27403846-27409791"
"3366","chr8-27411607-27412210"
"3367","chr8-27412956-27414543"
"3368","chr8-27423195-27423857"
"3369","chr8-27426063-27426698"
"3370","chr8-27436874-27437436"
"3371","chr8-27439609-27440575"
"3372","chr8-27442810-27443334"
"3373","chr8-27445731-27446446"
"3374","chr8-27458277-27458683"
"3375","chr8-27459685-27463441"
"3376","chr8-27465355-27466257"
"3377","chr8-27490528-27492051"
"3378","chr8-33471375-33473745"
"3379","chr8-33484180-33486448"
"3380","chr8-33512031-33516569"
"3381","chr8-33524247-33525391"
"3382","chr8-33533483-33534046"
"3383","chr8-33553628-33555617"
"3384","chr8-33561083-33562085"
"3385","chr8-33562886-33564087"
"3386","chr8-33564744-33567813"
"3387","chr8-33574415-33575398"
"3388","chr8-33590813-33591399"
"3389","chr8-33599531-33599715"
"3390","chr8-38029763-38031975"
"3391","chr8-38066910-38067547"
"3392","chr8-38081746-38082377"
"3393","chr8-38085975-38086668"
"3394","chr8-38090034-38091921"
"3395","chr8-38104410-38106550"
"3396","chr8-38120547-38121117"
"3397","chr8-38134187-38135446"
"3398","chr8-38150495-38151318"
"3399","chr8-38171294-38172007"
"3400","chr8-38175541-38178404"
"3401","chr8-38184255-38184993"
"3402","chr8-38347429-38347738"
"3403","chr8-38357170-38357744"
"3404","chr8-38359103-38360350"
"3405","chr8-38362218-38364410"
"3406","chr8-38366922-38367348"
"3407","chr8-38367963-38370094"
"3408","chr8-38373161-38374178"
"3409","chr8-38376510-38377604"
"3410","chr8-38378430-38379101"
"3411","chr8-38379655-38390426"
"3412","chr8-38404925-38405653"
"3413","chr8-38408771-38412366"
"3414","chr8-38442303-38442771"
"3415","chr8-38465246-38469125"
"3416","chr8-38528040-38528418"
"3417","chr8-42753607-42754120"
"3418","chr8-42760840-42761568"
"3419","chr8-42763058-42763418"
"3420","chr8-42768375-42769031"
"3421","chr8-42788669-42789042"
"3422","chr8-42789732-42791018"
"3423","chr8-42797036-42798058"
"3424","chr8-42802972-42804175"
"3425","chr8-42804917-42805818"
"3426","chr8-42842142-42844228"
"3427","chr8-42885469-42885743"
"3428","chr8-42891578-42899064"
"3429","chr8-42919159-42920827"
"3430","chr8-42926582-42927090"
"3431","chr8-61095154-61096529"
"3432","chr8-61138935-61139849"
"3433","chr8-66612158-66614671"
"3434","chr8-66651959-66652317"
"3435","chr8-66663607-66668406"
"3436","chr8-66679439-66680989"
"3437","chr8-66688768-66689536"
"3438","chr8-66711397-66714496"
"3439","chr8-66715992-66716758"
"3440","chr8-66774064-66776153"
"3441","chr8-66781175-66782669"
"3442","chr8-66870279-66871392"
"3443","chr8-73672981-73673363"
"3444","chr8-73745694-73748647"
"3445","chr9-112994-115191"
"3446","chr9-117451-117722"
"3447","chr9-122158206-122160853"
"3448","chr9-122213469-122214440"
"3449","chr9-122228478-122228750"
"3450","chr9-122263151-122266213"
"3451","chr9-122346593-122347694"
"3452","chr9-122350337-122351036"
"3453","chr9-127698534-127700519"
"3454","chr9-127705877-127708234"
"3455","chr9-127710915-127713362"
"3456","chr9-127713894-127717868"
"3457","chr9-127719096-127723679"
"3458","chr9-127724404-127725187"
"3459","chr9-127729819-127730493"
"3460","chr9-127733467-127738982"
"3461","chr9-127739513-127742971"
"3462","chr9-127744478-127745204"
"3463","chr9-127746697-127748559"
"3464","chr9-127752587-127755054"
"3465","chr9-127762048-127762920"
"3466","chr9-127763985-127764592"
"3467","chr9-127767191-127769057"
"3468","chr9-127769672-127772805"
"3469","chr9-127773310-127773711"
"3470","chr9-127775868-127791143"
"3471","chr9-127791939-127798020"
"3472","chr9-127801072-127804696"
"3473","chr9-127805660-127806030"
"3474","chr9-127808428-127810215"
"3475","chr9-127815436-127817349"
"3476","chr9-127817996-127818582"
"3477","chr9-127825388-127825987"
"3478","chr9-127828064-127829023"
"3479","chr9-127832215-127832684"
"3480","chr9-127833246-127834389"
"3481","chr9-127835223-127836743"
"3482","chr9-127837291-127839612"
"3483","chr9-127851644-127852122"
"3484","chr9-127853232-127856334"
"3485","chr9-127857593-127859257"
"3486","chr9-127861402-127863800"
"3487","chr9-127864735-127868113"
"3488","chr9-127868747-127870694"
"3489","chr9-127873662-127874298"
"3490","chr9-129711815-129712125"
"3491","chr9-129726510-129727100"
"3492","chr9-129735460-129735671"
"3493","chr9-129737097-129738924"
"3494","chr9-129752658-129753693"
"3495","chr9-129756537-129758016"
"3496","chr9-129761745-129763600"
"3497","chr9-129773246-129775839"
"3498","chr9-129776538-129778267"
"3499","chr9-129783471-129784383"
"3500","chr9-129790063-129790833"
"3501","chr9-129802458-129804170"
"3502","chr9-129805501-129806753"
"3503","chr9-129812275-129812799"
"3504","chr9-129816802-129817762"
"3505","chr9-129822748-129825422"
"3506","chr9-129826836-129827005"
"3507","chr9-129828974-129829212"
"3508","chr9-129834302-129837262"
"3509","chr9-129838613-129840597"
"3510","chr9-129841702-129841791"
"3511","chr9-129845024-129845763"
"3512","chr9-129846947-129847417"
"3513","chr9-129849059-129849351"
"3514","chr9-129854534-129855047"
"3515","chr9-129862882-129863807"
"3516","chr9-129864975-129870736"
"3517","chr9-129873633-129874018"
"3518","chr9-129874951-129877628"
"3519","chr9-129881490-129882272"
"3520","chr9-129883596-129892697"
"3521","chr9-129893350-129896723"
"3522","chr9-129897915-129898645"
"3523","chr9-129900442-129901349"
"3524","chr9-132848629-132849488"
"3525","chr9-132877208-132880123"
"3526","chr9-132888132-132889454"
"3527","chr9-132901594-132902494"
"3528","chr9-132908504-132909147"
"3529","chr9-132943663-132946227"
"3530","chr9-132972492-132973170"
"3531","chr9-132973760-132974107"
"3532","chr9-132977594-132978945"
"3533","chr9-132989861-132990222"
"3534","chr9-133022090-133023517"
"3535","chr9-133029232-133031681"
"3536","chr9-133041067-133041239"
"3537","chr9-178314-179531"
"3538","chr9-211077-212928"
"3539","chr9-214034-217085"
"3540","chr9-221874-223459"
"3541","chr9-248803-249516"
"3542","chr9-32524556-32527023"
"3543","chr9-32549979-32553443"
"3544","chr9-32566725-32567135"
"3545","chr9-32571950-32573813"
"3546","chr9-32579666-32580138"
"3547","chr9-32581516-32581891"
"3548","chr9-37407506-37407691"
"3549","chr9-37408771-37409858"
"3550","chr9-37414628-37415851"
"3551","chr9-37421824-37425326"
"3552","chr9-37430744-37432378"
"3553","chr9-37464074-37467213"
"3554","chr9-37468555-37468924"
"3555","chr9-37471965-37472673"
"3556","chr9-37482227-37482702"
"3557","chr9-37485048-37487492"
"3558","chr9-37528518-37529848"
"3559","chr9-37531394-37532452"
"3560","chr9-4555115-4555748"
"3561","chr9-4563083-4563597"
"3562","chr9-4572262-4572976"
"3563","chr9-4596020-4597742"
"3564","chr9-4600114-4600970"
"3565","chr9-4604535-4605023"
"3566","chr9-4606017-4606530"
"3567","chr9-4620080-4620481"
"3568","chr9-4639962-4640446"
"3569","chr9-4644489-4645084"
"3570","chr9-4661239-4668290"
"3571","chr9-4670599-4670919"
"3572","chr9-4678482-4681465"
"3573","chr9-5886039-5886598"
"3574","chr9-5948985-5949535"
"3575","chr9-5976762-5977410"
"3576","chr9-6006581-6009225"
"3577","chr9-6014716-6016485"
"3578","chr9-6023917-6024587"
"3579","chr9-6049822-6050230"
"3580","chr9-6054289-6055721"
"3581","chr9-6068422-6069874"
"3582","chr9-6072536-6073278"
"3583","chr9-6079919-6080901"
"3584","chr9-6107025-6107158"
"3585","chr9-62991-63711"
"3586","chr9-73018-74093"
"3587","chr9-83472260-83474101"
"3588","chr9-83507985-83508508"
"3589","chr9-83620702-83621400"
"3590","chr9-83622342-83624716"
"3591","chr9-92292444-92294830"
"3592","chr9-92324401-92326568"
"3593","chr9-92406067-92407263"
"3594","chr9-92634644-92635295"
"3595","chr9-92664247-92665278"
"3596","chr9-92668685-92671751"
"3597","chr9-92706482-92706894"
"3598","chr9-93945258-93946282"
"3599","chr9-93950904-93953422"
"3600","chr9-93954400-93956005"
"3601","chr9-93958283-93959683"
"3602","chr9-93960235-93960864"
"3603","chr9-93962868-93963409"
"3604","chr9-94011094-94011538"
"3605","chr9-94029910-94031548"
"3606","chr9-94065429-94065868"
"3607","chr9-94153690-94154476"
"3608","chr9-94156420-94157434"
"3609","chr9-94164671-94169310"
"3610","chr9-96382910-96384323"
"3611","chr9-96391248-96391596"
"3612","chr9-96398534-96399894"
"3613","chr9-96408894-96409221"
"3614","chr9-96412896-96414497"
"3615","chr9-96416617-96421446"
"3616","chr9-96436112-96436594"
"3617","chr9-96441914-96442922"
"3618","chr9-96448837-96451861"
"3619","chr9-96491526-96491972"
"3620","chr9-96522308-96522762"
"3621","chr9-96565968-96567759"
"3622","chr9-96618413-96620300"
"3623","chr9-96646006-96647117"
"3624","chr9-96651613-96652014"
"3625","chr9-96653913-96656345"
"3626","chr9-96666622-96667203"
"3627","chr9-96686456-96687503"
"3628","chr9-96874876-96876120"
"3629","chr9-97012493-97014223"
"3630","chr9-97038511-97039724"
