"","x"
"875","chr1-42462742-42463655"
"876","chr1-42479145-42480106"
"877","chr1-42657923-42658842"
"878","chr1-42681880-42682709"
"879","chr1-42682913-42683600"
"880","chr1-42746851-42747680"
"881","chr1-42756853-42757637"
"882","chr1-42766717-42767636"
"883","chr1-42777559-42778636"
"884","chr1-42784987-42785871"
"885","chr1-42816785-42817683"
"886","chr1-42830219-42831349"
"887","chr1-42846092-42847002"
"888","chr1-43649702-43650537"
"889","chr1-43707064-43707957"
"890","chr1-43763174-43764014"
"891","chr1-43836226-43837122"
"892","chr1-43919602-43921192"
"893","chr1-43934560-43935148"
"894","chr1-43935933-43936869"
"895","chr1-43946265-43947164"
"896","chr1-43969481-43970377"
"897","chr1-43974410-43975324"
"898","chr1-43978874-43979690"
"899","chr1-43991332-43992190"
"900","chr1-52054735-52055403"
"901","chr1-52055942-52056820"
"902","chr1-52093991-52094853"
"903","chr1-52127046-52128133"
"904","chr1-52141723-52142569"
"905","chr1-52204626-52205489"
"906","chr1-52296131-52296936"
"907","chr1-58699649-58700544"
"908","chr1-58717851-58718759"
"909","chr1-58739763-58740667"
"910","chr1-58755110-58755870"
"911","chr1-58768931-58769831"
"912","chr1-58772851-58773788"
"913","chr1-58783777-58784652"
"914","chr1-58799029-58800081"
"915","chr1-58812703-58813611"
"916","chr1-58814947-58815662"
"917","chr1-58816034-58816899"
"918","chr1-58841077-58842308"
"919","chr1-58857827-58858675"
"920","chr1-6437763-6438669"
"921","chr1-6440094-6440990"
"922","chr1-6444889-6445782"
"923","chr1-6447502-6448374"
"924","chr1-6448763-6449577"
"925","chr1-6454770-6455663"
"926","chr1-6460060-6460916"
"927","chr1-6465709-6466526"
"928","chr1-6471207-6471916"
"929","chr1-6475213-6476124"
"930","chr1-6486199-6487084"
"931","chr1-6489739-6490500"
"932","chr1-6490646-6491134"
"933","chr1-6497052-6497975"
"934","chr1-6545354-6546250"
"935","chr1-6554068-6554957"
"936","chr1-6579513-6580418"
"937","chr1-6599354-6600117"
"938","chr1-6600797-6601672"
"939","chr1-6602498-6603402"
"940","chr1-6613082-6613957"
"941","chr1-6614548-6615262"
"942","chr1-6624763-6625648"
"943","chr1-6634374-6635230"
"944","chr1-67294726-67295653"
"945","chr1-67307207-67308098"
"946","chr1-67314455-67315266"
"947","chr1-67332818-67333725"
"948","chr1-67336088-67336518"
"949","chr1-67336633-67337345"
"950","chr1-67342010-67342787"
"951","chr1-67428642-67429309"
"952","chr1-67430155-67430980"
"953","chr1-70354322-70355197"
"954","chr1-70410619-70411504"
"955","chr1-70509915-70510842"
"956","chr1-75724137-75725061"
"957","chr1-75784195-75784947"
"958","chr1-75785770-75786651"
"959","chr1-7752519-7753423"
"960","chr1-7770844-7771730"
"961","chr1-7783619-7784520"
"962","chr1-77888051-77889220"
"963","chr1-77977883-77978492"
"964","chr1-77978796-77979701"
"965","chr1-78004351-78005178"
"966","chr1-78045750-78046647"
"967","chr1-7807939-7808803"
"968","chr1-7826899-7827824"
"969","chr1-78617292-78618181"
"970","chr1-78619933-78620734"
"971","chr1-78645474-78646373"
"972","chr1-78649335-78650220"
"973","chr1-78650985-78651881"
"974","chr1-7865901-7866835"
"975","chr1-7873868-7874825"
"976","chr1-7885242-7886532"
"977","chr1-7902451-7903316"
"978","chr1-7912019-7912766"
"979","chr1-7912895-7913661"
"980","chr1-7929444-7930259"
"981","chr1-7930760-7931631"
"982","chr1-7940469-7941370"
"983","chr1-7942089-7942974"
"984","chr1-83998706-83999623"
"985","chr1-84037699-84038585"
"986","chr1-84077579-84078466"
"987","chr1-84085888-84086873"
"988","chr1-84090412-84091302"
"989","chr1-84122507-84123427"
"990","chr1-84143844-84144695"
"991","chr1-84145110-84145840"
"992","chr1-84146261-84147048"
"993","chr1-84152177-84153078"
"994","chr1-84224876-84225947"
"995","chr1-84245227-84246115"
"996","chr1-84247220-84248147"
"997","chr1-86339148-86340074"
"998","chr1-86380021-86380916"
"999","chr1-86389145-86390010"
"1000","chr1-86395820-86396676"
"1001","chr1-86419106-86419962"
"1002","chr1-86473755-86474661"
"1003","chr1-86607836-86608788"
"1004","chr1-86704234-86705160"
"1005","chr1-86739791-86740767"
"1006","chr1-87292547-87293409"
"1007","chr1-87325775-87326677"
"1008","chr1-87328201-87329102"
"1009","chr1-87331179-87332081"
"1010","chr1-87333395-87334174"
"1011","chr1-87334899-87335785"
"1012","chr1-87404018-87404922"
"1013","chr1-89085552-89086449"
"1014","chr1-89125655-89126433"
"1015","chr1-89126888-89127806"
"1016","chr1-89128576-89129465"
"1017","chr1-89198303-89199178"
"1018","chr1-89200679-89201482"
"1019","chr1-89259290-89260227"
"1020","chr1-89265236-89266082"
"1021","chr1-89269041-89269839"
"1022","chr1-89272468-89273381"
"1023","chr1-89274074-89274947"
"1024","chr1-89278771-89279660"
"1025","chr1-89450800-89451652"
"1026","chr1-89454835-89455699"
"1027","chr1-89482995-89483901"
"1028","chr1-89519517-89520422"
"1029","chr1-89524357-89525233"
"1030","chr1-89545297-89546144"
"1031","chr1-89598797-89599698"
"1032","chr1-89606916-89607598"
"1033","chr1-89608080-89608880"
"1034","chr1-89610373-89611134"
"1035","chr1-89611724-89612370"
"1036","chr1-89615562-89616583"
"1037","chr1-89622660-89623530"
"1038","chr1-89626585-89627489"
"1039","chr1-89632525-89633385"
"1040","chr1-89635876-89636778"
"1041","chr1-89657595-89658448"
"1042","chr1-91404111-91405001"
"1043","chr1-91500581-91501414"
"1044","chr1-91510856-91512125"
"1045","chr1-91512958-91513810"
"1046","chr1-91523240-91524074"
"1047","chr1-91545338-91545899"
"1048","chr1-91548267-91548924"
"1049","chr1-91549045-91549616"
"1050","chr1-91550724-91551618"
"1051","chr1-91555801-91556703"
"1052","chr1-91559886-91560761"
"1053","chr1-91569219-91570121"
"1054","chr1-91591678-91592579"
"1055","chr1-9823601-9824516"
"1056","chr1-9825357-9826161"
"1057","chr1-9850041-9850993"
"1058","chr1-9867188-9868094"
"1059","chr1-9874611-9875524"
"1060","chr1-9900176-9901048"
"1061","chr1-9909980-9910898"
"1062","chr1-9942910-9943790"
"1063","chr1-9950085-9950964"
"1064","chr1-995652-996430"
"1065","chr1-998500-999413"
"1066","chr1-99969663-99970592"
"1067","chr10-102055654-102056555"
"1068","chr10-102064849-102065759"
"1069","chr10-102072607-102073480"
"1070","chr10-102114571-102115457"
"1071","chr10-102117366-102118254"
"1072","chr10-102119995-102120931"
"1073","chr10-102132476-102133397"
"1074","chr10-102151820-102152731"
"1075","chr10-102169190-102170109"
"1076","chr10-102200630-102201572"
"1077","chr10-102225785-102226695"
"1078","chr10-102229584-102230362"
"1079","chr10-102231487-102232368"
"1080","chr10-102241206-102242107"
"1081","chr10-102244958-102245865"
"1082","chr10-102393878-102394784"
"1083","chr10-102395276-102396097"
"1084","chr10-102399138-102400045"
"1085","chr10-102403536-102404361"
"1086","chr10-102408889-102409740"
"1087","chr10-102410343-102411122"
"1088","chr10-102419220-102420048"
"1089","chr10-102420782-102421622"
"1090","chr10-102422603-102423324"
"1091","chr10-102432220-102433130"
"1092","chr10-102435295-102436202"
"1093","chr10-102449291-102449925"
"1094","chr10-102450124-102450968"
"1095","chr10-102460914-102461815"
"1096","chr10-102473165-102474087"
"1097","chr10-102478699-102479595"
"1098","chr10-102501875-102502552"
"1099","chr10-102502660-102502978"
"1100","chr10-102503535-102504359"
"1101","chr10-102539782-102540364"
"1102","chr10-102583527-102584438"
"1103","chr10-102596196-102597063"
"1104","chr10-102610121-102611007"
"1105","chr10-102612112-102612686"
"1106","chr10-102612795-102613391"
"1107","chr10-102615038-102615945"
"1108","chr10-102635176-102636021"
"1109","chr10-102641816-102642698"
"1110","chr10-102644591-102645398"
"1111","chr10-102645940-102646854"
"1112","chr10-102660846-102661770"
"1113","chr10-102673884-102674768"
"1114","chr10-102710405-102710982"
"1115","chr10-102711308-102712202"
"1116","chr10-102713994-102714866"
"1117","chr10-102728968-102729858"
"1118","chr10-102743383-102744276"
"1119","chr10-102752796-102753589"
"1120","chr10-102796137-102797310"
"1121","chr10-102809556-102810440"
"1122","chr10-102834706-102835605"
"1123","chr10-102854006-102854892"
"1124","chr10-102869180-102870069"
"1125","chr10-102910486-102910852"
"1126","chr10-102917654-102918569"
"1127","chr10-103350584-103351429"
"1128","chr10-103367596-103368213"
"1129","chr10-103368330-103369014"
"1130","chr10-103396129-103397034"
"1131","chr10-103416427-103417437"
"1132","chr10-103450779-103451566"
"1133","chr10-103451937-103452836"
"1134","chr10-103470989-103471887"
"1135","chr10-103476182-103477022"
"1136","chr10-103481730-103482611"
"1137","chr10-103485400-103486309"
"1138","chr10-103490444-103491298"
"1139","chr10-103493591-103494442"
"1140","chr10-103504045-103504944"
"1141","chr10-110136871-110137736"
"1142","chr10-110138147-110138921"
"1143","chr10-110156622-110157541"
"1144","chr10-110192180-110193116"
"1145","chr10-110207873-110208590"
"1146","chr10-110209504-110210346"
"1147","chr10-110210773-110211693"
"1148","chr10-110214092-110215009"
"1149","chr10-110221493-110222403"
"1150","chr10-110225848-110226210"
"1151","chr10-110226425-110227508"
"1152","chr10-110254433-110255321"
"1153","chr10-110269282-110270177"
"1154","chr10-110273275-110274149"
"1155","chr10-110274930-110275820"
"1156","chr10-110279073-110280034"
"1157","chr10-110304531-110305402"
"1158","chr10-110306013-110306741"
"1159","chr10-110311104-110311989"
"1160","chr10-110353310-110354028"
"1161","chr10-110354150-110354836"
"1162","chr10-110356313-110357174"
"1163","chr10-110363719-110364609"
"1164","chr10-110495946-110496624"
"1165","chr10-110497401-110498263"
"1166","chr10-110499304-110500079"
"1167","chr10-110500945-110501849"
"1168","chr10-110503856-110504720"
"1169","chr10-110528887-110529530"
"1170","chr10-110529736-110530593"
"1171","chr10-110535799-110536722"
"1172","chr10-110546890-110547732"
"1173","chr10-110556767-110557658"
"1174","chr10-110567210-110568083"
"1175","chr10-110600187-110601120"
"1176","chr10-110610104-110610964"
"1177","chr10-110626559-110627440"
"1178","chr10-110636877-110637736"
"1179","chr10-110640932-110641789"
"1180","chr10-110643665-110644603"
"1181","chr10-110651283-110652196"
"1182","chr10-110671880-110672785"
"1183","chr10-110842857-110843680"
"1184","chr10-110850753-110851519"
"1185","chr10-110857253-110858099"
"1186","chr10-110860396-110861291"
"1187","chr10-110864333-110865241"
"1188","chr10-110868748-110869640"
"1189","chr10-110871495-110872207"
"1190","chr10-110872347-110873121"
"1191","chr10-110883656-110884524"
"1192","chr10-110893328-110894222"
"1193","chr10-110918960-110919866"
"1194","chr10-110992796-110993702"
"1195","chr10-111029271-111030371"
"1196","chr10-111076047-111076741"
"1197","chr10-112949649-112950531"
"1198","chr10-113007011-113007909"
"1199","chr10-113050636-113051515"
"1200","chr10-113108285-113109098"
"1201","chr10-113126253-113127247"
"1202","chr10-114082746-114083670"
"1203","chr10-114100911-114101851"
"1204","chr10-114102977-114103926"
"1205","chr10-114173845-114174768"
"1206","chr10-114239178-114240293"
"1207","chr10-114879367-114880232"
"1208","chr10-114937800-114938683"
"1209","chr10-117216415-117217252"
"1210","chr10-117373425-117374264"
"1211","chr10-117375031-117375952"
"1212","chr10-117442583-117443707"
"1213","chr10-119029075-119029978"
"1214","chr10-119030472-119031093"
"1215","chr10-119075426-119076317"
"1216","chr10-119080382-119081251"
"1217","chr10-119090724-119091557"
"1218","chr10-119095291-119096348"
"1219","chr10-119103667-119104524"
"1220","chr10-119131466-119132378"
"1221","chr10-119650894-119651766"
"1222","chr10-119655397-119656277"
"1223","chr10-119663580-119664465"
"1224","chr10-119686249-119687161"
"1225","chr10-119725533-119726448"
"1226","chr10-119750190-119751198"
"1227","chr10-119818194-119819080"
"1228","chr10-119836553-119837436"
"1229","chr10-119859103-119860021"
"1230","chr10-119872520-119873409"
"1231","chr10-121886851-121887894"
"1232","chr10-121927664-121928550"
"1233","chr10-12263988-12264890"
"1234","chr10-12265589-12266406"
"1235","chr10-12332800-12333340"
"1236","chr10-12333464-12334248"
"1237","chr10-12348805-12349691"
"1238","chr10-12350508-12351105"
"1239","chr10-12358892-12359802"
"1240","chr10-12412968-12413879"
"1241","chr10-12416508-12417119"
"1242","chr10-12419168-12420081"
"1243","chr10-12448553-12449462"
"1244","chr10-12534564-12535488"
"1245","chr10-12547173-12548074"
"1246","chr10-12563092-12563941"
"1247","chr10-12588300-12589162"
"1248","chr10-12594278-12595136"
"1249","chr10-12605565-12606492"
"1250","chr10-126239950-126240818"
"1251","chr10-12656149-12656970"
"1252","chr10-12710810-12711648"
"1253","chr10-12726845-12727698"
"1254","chr10-13777702-13778597"
"1255","chr10-13783816-13784652"
"1256","chr10-13786759-13787664"
"1257","chr10-13795540-13796298"
"1258","chr10-13891382-13892364"
"1259","chr10-14008014-14008763"
"1260","chr10-14009281-14010199"
"1261","chr10-14015716-14016889"
"1262","chr10-14032170-14033082"
"1263","chr10-14088203-14089133"
"1264","chr10-14173596-14174505"
"1265","chr10-14185055-14185795"
"1266","chr10-14196662-14197642"
"1267","chr10-14230946-14231843"
"1268","chr10-14381641-14382764"
"1269","chr10-14385869-14386615"
"1270","chr10-14389531-14390925"
"1271","chr10-15070850-15071749"
"1272","chr10-15084267-15085182"
"1273","chr10-15088315-15089220"
"1274","chr10-15096866-15097738"
"1275","chr10-15106145-15107054"
"1276","chr10-15146197-15147048"
"1277","chr10-15168396-15169266"
"1278","chr10-15195800-15196597"
"1279","chr10-15208623-15209441"
"1280","chr10-15209700-15210507"
"1281","chr10-15225588-15226640"
"1282","chr10-18627248-18628252"
"1283","chr10-18651197-18652112"
"1284","chr10-18658915-18659816"
"1285","chr10-30348771-30349692"
"1286","chr10-30359450-30360343"
"1287","chr10-30384367-30385374"
"1288","chr10-30392237-30393148"
"1289","chr10-30413724-30414596"
"1290","chr10-30418435-30419338"
"1291","chr10-30433670-30434458"
"1292","chr10-30436824-30437708"
"1293","chr10-30446892-30448023"
"1294","chr10-30455660-30456561"
"1295","chr10-30493922-30494753"
"1296","chr10-30502119-30502920"
"1297","chr10-30522556-30523369"
"1298","chr10-30525391-30526280"
"1299","chr10-30529313-30530244"
"1300","chr10-30534250-30535139"
"1301","chr10-32907357-32907954"
"1302","chr10-32912011-32913017"
"1303","chr10-32929368-32930231"
"1304","chr10-32944005-32944902"
"1305","chr10-32948164-32949048"
"1306","chr10-32953475-32954428"
"1307","chr10-32957864-32958763"
"1308","chr10-32980262-32981131"
"1309","chr10-32983117-32983869"
"1310","chr10-33005311-33006184"
"1311","chr10-33008486-33009365"
"1312","chr10-33009955-33010793"
"1313","chr10-33028326-33029186"
"1314","chr10-33050044-33050925"
"1315","chr10-33086855-33087727"
"1316","chr10-3726605-3727506"
"1317","chr10-3729688-3730549"
"1318","chr10-3734925-3735751"
"1319","chr10-3739801-3740970"
"1320","chr10-3741744-3742620"
"1321","chr10-3754960-3755563"
"1322","chr10-3757535-3758379"
"1323","chr10-3761054-3761909"
"1324","chr10-3762791-3763665"
"1325","chr10-3764742-3765477"
"1326","chr10-3775564-3776246"
"1327","chr10-3776740-3777629"
"1328","chr10-3781070-3781798"
"1329","chr10-3782256-3783046"
"1330","chr10-3783172-3783740"
"1331","chr10-3784977-3785887"
"1332","chr10-37976141-37977055"
"1333","chr10-37988181-37988920"
"1334","chr10-38001199-38002092"
"1335","chr10-38010366-38011282"
"1336","chr10-38038024-38038947"
"1337","chr10-3804028-3804810"
"1338","chr10-38043331-38044146"
"1339","chr10-3805142-3805810"
"1340","chr10-3805930-3806494"
"1341","chr10-38093931-38094782"
"1342","chr10-3809878-3810713"
"1343","chr10-3811319-3812065"
"1344","chr10-3828574-3829441"
"1345","chr10-3852125-3853024"
"1346","chr10-3867314-3868167"
"1347","chr10-3873484-3874379"
"1348","chr10-3875128-3876061"
"1349","chr10-42552420-42553242"
"1350","chr10-42637950-42638773"
"1351","chr10-42665093-42665951"
"1352","chr10-42672084-42673009"
"1353","chr10-42690329-42691877"
"1354","chr10-436028-436773"
"1355","chr10-436938-437862"
"1356","chr10-44910919-44912607"
"1357","chr10-44932463-44933372"
"1358","chr10-44959202-44960113"
"1359","chr10-44968412-44969264"
"1360","chr10-44974628-44975513"
"1361","chr10-45000646-45001505"
"1362","chr10-45008330-45009235"
"1363","chr10-450741-451650"
"1364","chr10-470149-471050"
"1365","chr10-478302-479127"
"1366","chr10-484557-485441"
"1367","chr10-49407287-49408221"
"1368","chr10-49418760-49419689"
"1369","chr10-49508047-49509113"
"1370","chr10-49511858-49512891"
"1371","chr10-49538644-49539560"
"1372","chr10-49541625-49542564"
"1373","chr10-49592887-49593666"
"1374","chr10-49606724-49607604"
"1375","chr10-510752-511652"
"1376","chr10-5383746-5384622"
"1377","chr10-5394721-5395733"
"1378","chr10-5412216-5413090"
"1379","chr10-5416635-5417603"
"1380","chr10-5433934-5434884"
"1381","chr10-5441958-5442723"
"1382","chr10-5446074-5447007"
"1383","chr10-5447478-5448213"
"1384","chr10-5469780-5470619"
"1385","chr10-5506837-5507955"
"1386","chr10-5548606-5549483"
"1387","chr10-557476-558388"
"1388","chr10-599800-600730"
"1389","chr10-6050738-6051659"
"1390","chr10-6052421-6053247"
"1391","chr10-6061995-6062898"
"1392","chr10-6068183-6069035"
"1393","chr10-6072374-6073282"
"1394","chr10-6083488-6084407"
"1395","chr10-6086110-6087021"
"1396","chr10-6088524-6089423"
